"id","gender","role","language_english","duration_in_days","publications","organic_tweets","follower_global","followees_global","follower_researcher","follower_researcher_phd","follower_researcher_prof","follower_researcher_male","follower_researcher_female","follower_researcher_male_phd","follower_researcher_male_prof","follower_researcher_female_phd","follower_researcher_female_prof","follower_reciprocal_researcher","follower_reciprocal_researcher_phd","follower_reciprocal_researcher_prof","follower_reciprocal_researcher_male","follower_reciprocal_researcher_female","follower_reciprocal_researcher_male_phd","follower_reciprocal_researcher_male_prof","follower_reciprocal_researcher_female_phd","follower_reciprocal_researcher_female_prof","screen_name","real_name","dblp_url","twitter_screen_name","location0x2Eexists","has0x2Eurl","url0x2Ehas0x2Etilde","url0x2Ehas0x2Eacademic0x2Edomain","has0x2Edescription","description0x2Ehas0x2Epattern","language","default0x2Eprofile0x2Eimage","nof0x2Etweets","nof0x2Efollowers","nof0x2Efriends","friend0x2Efollower0x2Eratio","nof0x2Eself0x2Etweets","nof0x2Eretweets","retweet0x2Etweet0x2Eratio","nof0x2Etweets0x2Ewith0x2Eurl","fraction0x2Eof0x2Etweets0x2Ewith0x2Eurl","nof0x2Econf0x2Ehashtags","nof0x2Edistinct0x2Ehashtags","nof0x2Eoverall0x2Ehashtags","fraction0x2Eof0x2Edistinct0x2Ehashtags","nof0x2Econf0x2Ementions",
103090568,"male  ","phd      ",1,1453,"13 ",46,127,76,39,9,5,20,6,6,1,2,2,20,4,3,14,4,3,0,1,2,"irwinkwan      ","Irwin Kwan            ","http://dblp.uni-trier.de/pers/hd/k/Kwan:Irwin.html            ","irwinkwan      ","True ","True ","False","False","True ","True ","True ","False",415,127,76,0.5984,"401 ","13  ","0.0314","76  ","0.1836","58   ","59  ","153  ","0.3856","2 ",
103106332,"male  ","NA       ",1,1453,"33 ",82,65,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"imrantaurus2003","Muhammad Imran        ","http://dblp.uni-trier.de/pers/hd/i/Imran:Muhammad.html        ","imrantaurus2003","False","False","False","False","False","False","True ","False",295,65,1043,16.0437,"196 ","96  ","0.3288","58  ","0.1986","38   ","140 ","265  ","0.5283","1 ",
103269432,"male  ","NA       ",1,1452,"2  ",526,70,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"oesteban       ","Oscar Esteban         ","http://dblp.uni-trier.de/pers/hd/e/Esteban:Oscar.html         ","oesteban       ","False","True ","False","False","False","False","True ","False",4455,70,135,1.9283,"998 ","2166","0.6846","858 ","0.2712","16   ","440 ","605  ","0.7273","2 ",
103322488,"NA    ","NA       ",1,1452,"5  ",6,29,130,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"cezden         ","Cezary Dendek         ","http://dblp.uni-trier.de/pers/hd/d/Dendek:Cezary.html         ","cezden         ","False","False","False","False","False","False","True ","True ",95,29,130,4.4812,"42  ","53  ","0.5579","36  ","0.3789","8    ","16  ","18   ","0.8889","3 ",
103410090,"NA    ","NA       ",0,1452,"1  ",0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"meteorlongboard","Masayuki Hattori      ","http://dblp.uni-trier.de/pers/hd/h/Hattori:Masayuki.html      ","meteorlongboard","True ","True ","False","False","True ","False","False","False",27,4,36,8.9776,"24  ","3   ","0.1111","0   ","0.0   ","0    ","0   ","0    ","0     ","0 ",
103463063,"NA    ","NA       ",0,1451,"4  ",37,35,120,4,1,0,2,0,1,0,0,0,4,1,0,2,0,1,0,0,0,"oursementvotre ","Guillaume Faure       ","http://dblp.uni-trier.de/pers/hd/f/Faure:Guillaume.html       ","oursementvotre ","True ","False","False","False","False","False","False","False",583,35,120,3.4276,"472 ","107 ","0.1848","81  ","0.1399","9    ","27  ","40   ","0.675 ","0 ",
103476945,"NA    ","NA       ",1,1451,"25 ",50,373,404,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"IchiroHasuo    ","Ichiro Hasuo          ","http://dblp.uni-trier.de/pers/hd/h/Hasuo:Ichiro.html          ","IchiroHasuo    ","True ","True ","True ","True ","True ","False","True ","False",1254,373,404,1.0831,"1110","133 ","0.107 ","121 ","0.0973","3    ","33  ","47   ","0.7021","0 ",
103515278,"male  ","NA       ",1,1451,"1  ",0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"alexyechen     ","Alex Chen             ","http://dblp.uni-trier.de/pers/hd/c/Chen:Alex.html             ","alexyechen     ","False","False","False","False","False","False","True ","True ",0,3,11,3.6545,"NA  ","NA  ","NA    ","NA  ","NA    ","NA   ","NA  ","NA   ","NA    ","NA",
103545756,"NA    ","NA       ",1,1451,"12 ",15,125,128,35,3,10,20,5,2,4,1,2,28,2,8,14,4,2,2,0,2,"fpaulisch      ","Frances Paulisch      ","http://dblp.uni-trier.de/pers/hd/p/Paulisch:Frances.html      ","fpaulisch      ","False","False","False","False","False","False","True ","False",170,125,128,1.0239,"126 ","44  ","0.2588","33  ","0.1941","59   ","41  ","150  ","0.2733","4 ",
103546343,"female","NA       ",1,1451,"83 ",52,220,139,80,10,12,33,13,4,6,0,2,41,5,8,19,7,3,4,0,1,"ngrams         ","Martha Larson         ","http://dblp.uni-trier.de/pers/hd/l/Larson:Martha.html         ","ngrams         ","False","False","False","False","False","False","True ","False",245,220,139,0.6318,"163 ","90  ","0.3557","84  ","0.332 ","155  ","82  ","241  ","0.3402","2 ",
103550942,"NA    ","NA       ",1,1451,"2  ",665,109,222,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"_toshio        ","T. Nakatani           ","http://dblp.uni-trier.de/pers/hd/n/Nakatani:T=.html           ","_toshio        ","True ","True ","False","False","True ","False","True ","False",4554,109,222,2.0365,"3024","174 ","0.0544","1503","0.47  ","6    ","97  ","222  ","0.4369","5 ",
103591178,"male  ","NA       ",1,1451,"15 ",0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"roalter        ","Luis Roalter          ","http://dblp.uni-trier.de/pers/hd/r/Roalter:Luis.html          ","roalter        ","True ","False","False","False","False","False","True ","False",32,11,19,1.7257,"32  ","0   ","0.0   ","11  ","0.3438","0    ","0   ","0    ","0     ","0 ",
103634999,"NA    ","NA       ",1,1451,"62 ",123,1629,110,78,8,10,55,1,5,5,0,0,12,2,2,11,0,2,2,0,0,"thorstenholz   ","Thorsten Holz         ","http://dblp.uni-trier.de/pers/hd/h/Holz:Thorsten.html         ","thorstenholz   ","True ","True ","False","False","False","False","True ","False",1632,1629,110,0.0675,"1103","515 ","0.3183","294 ","0.1817","77   ","198 ","300  ","0.66  ","6 ",
103800097,"female","NA       ",1,1450,"1  ",0,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"susanna_n      ","Susanna Nordmark      ","http://dblp.uni-trier.de/pers/hd/n/Nordmark:Susanna.html      ","susanna_n      ","False","True ","False","False","False","False","True ","False",8,16,31,1.9363,"8   ","0   ","0.0   ","0   ","0.0   ","0    ","3   ","5    ","0.6   ","0 ",
103809330,"NA    ","NA       ",1,1450,"10 ",19,90,277,9,1,1,3,1,1,0,0,0,6,0,1,2,1,0,0,0,0,"gj_uk          ","Gawesh Jawaheer       ","http://dblp.uni-trier.de/pers/hd/j/Jawaheer:Gawesh.html       ","gj_uk          ","True ","True ","False","False","True ","True ","True ","False",273,90,277,3.0774,"192 ","82  ","0.2993","104 ","0.3796","75   ","85  ","146  ","0.5822","4 ",
103907132,"NA    ","phd      ",1,1450,"23 ",1,9,25,3,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,"sidneyyan      ","Zhixian Yan           ","http://dblp.uni-trier.de/pers/hd/y/Yan:Zhixian.html           ","sidneyyan      ","True ","False","False","False","True ","True ","True ","False",9,9,25,2.7747,"3   ","6   ","0.6667","6   ","0.6667","2    ","3   ","5    ","0.6   ","1 ",
103920270,"male  ","NA       ",1,1450,"5  ",1981,13427,618,137,8,6,74,21,3,4,1,1,10,0,0,9,1,0,0,0,0,"MrAlanCooper   ","Alan Cooper           ","http://dblp.uni-trier.de/pers/hd/c/Cooper:Alan.html           ","MrAlanCooper   ","True ","True ","False","False","True ","False","True ","False",19739,13427,618,0.046,"2752","440 ","0.1378","928 ","0.2907","145  ","183 ","373  ","0.4906","1 ",
103980994,"male  ","NA       ",0,1450,"14 ",1,58,98,4,1,0,2,0,0,0,0,0,4,1,0,2,0,0,0,0,0,"gzappella      ","Giovanni Zappella     ","http://dblp.uni-trier.de/pers/hd/z/Zappella:Giovanni.html     ","gzappella      ","False","True ","False","False","False","False","False","False",8,58,98,1.6894,"7   ","1   ","0.125 ","3   ","0.375 ","1    ","2   ","2    ","1.0   ","0 ",
103985567,"male  ","NA       ",1,1450,"6  ",33,90,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GraffightX     ","Robert Waters         ","http://dblp.uni-trier.de/pers/hd/w/Waters:Robert.html         ","GraffightX     ","True ","False","False","False","True ","False","True ","False",805,90,234,2.5997,"821 ","7   ","0.0085","740 ","0.8937","27   ","66  ","145  ","0.4552","0 ",
104083052,"NA    ","NA       ",1,1449,"3  ",5,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aijunbai       ","Aijun Bai             ","http://dblp.uni-trier.de/pers/hd/b/Bai:Aijun.html             ","aijunbai       ","True ","True ","True ","True ","False","False","True ","False",34,21,29,1.3803,"32  ","2   ","0.0588","25  ","0.7353","4    ","2   ","4    ","0.5   ","1 ",
104098660,"NA    ","NA       ",1,1449,"40 ",214,623,316,63,11,7,41,3,6,6,1,0,22,4,4,18,0,3,4,0,0,"ccshan         ","Chung-chieh Shan      ","http://dblp.uni-trier.de/pers/hd/s/Shan:Chung=chieh.html      ","ccshan         ","True ","True ","False","True ","True ","False","True ","False",3370,623,316,0.5072,"2741","448 ","0.1405","524 ","0.1643","75   ","94  ","152  ","0.6184","3 ",
104111363,"NA    ","NA       ",1,1449,"14 ",0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bergercg       ","Kai Berger            ","http://dblp.uni-trier.de/pers/hd/b/Berger:Kai.html            ","bergercg       ","False","False","False","False","False","False","True ","True ",2,1,6,5.9406,"2   ","0   ","0.0   ","0   ","0.0   ","0    ","0   ","0    ","0     ","0 ",
104175100,"male  ","NA       ",1,1449,"3  ",4,78,91,2,0,1,2,0,0,1,0,0,2,0,1,2,0,0,1,0,0,"gustagon       ","Gustavo Gonzalez      ","http://dblp.uni-trier.de/pers/hd/g/Gonzalez:Gustavo.html      ","gustagon       ","True ","True ","False","False","True ","True ","True ","False",56,78,91,1.1665,"53  ","3   ","0.0536","9   ","0.1607","2    ","26  ","31   ","0.8387","0 ",
104188987,"NA    ","phd      ",1,1449,"3  ",412,466,474,6,1,0,3,0,0,0,0,0,4,1,0,1,0,0,0,0,0,"cdparra        ","Cristhian Parra       ","http://dblp.uni-trier.de/pers/hd/p/Parra:Cristhian.html       ","cdparra        ","True ","True ","False","False","True ","True ","True ","False",3151,466,474,1.0171,"2871","285 ","0.0903","1179","0.3736","285  ","591 ","1256 ","0.4705","9 ",
104196018,"NA    ","NA       ",1,1449,"1  ",1,59,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sumeet2410     ","Sumeet Joshi          ","http://dblp.uni-trier.de/pers/hd/j/Joshi:Sumeet.html          ","sumeet2410     ","False","False","False","False","False","False","True ","False",11,59,362,6.1346,"6   ","6   ","0.5   ","2   ","0.1667","0    ","4   ","4    ","1.0   ","0 ",
104482438,"female","NA       ",1,1448,"9  ",6,207,104,16,1,2,11,1,1,1,0,0,8,1,2,6,0,1,1,0,0,"sa3nder        ","Sandy Clark           ","http://dblp.uni-trier.de/pers/hd/c/Clark:Sandy.html           ","sa3nder        ","True ","False","False","False","True ","False","True ","False",86,207,104,0.5024,"80  ","13  ","0.1398","13  ","0.1398","2    ","6   ","8    ","0.75  ","0 ",
104485827,"NA    ","NA       ",1,1448,"9  ",0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jpfmagalhaes   ","Jo??o Paulo Magalh??es","http://dblp.uni-trier.de/pers/hd/m/Magalh==es:Jo==o_Paulo.html","jpfmagalhaes   ","False","False","False","False","False","False","True ","False",5,9,14,1.5538,"5   ","0   ","0.0   ","0   ","0.0   ","0    ","0   ","0    ","0     ","0 ",
104539523,"NA    ","NA       ",1,1448,"37 ",0,21,61,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"funfunhit      ","Lei Fang              ","http://dblp.uni-trier.de/pers/hd/f/Fang:Lei.html              ","funfunhit      ","False","False","False","False","False","False","True ","True ",14,21,61,2.9034,"12  ","1   ","0.0769","5   ","0.3846","0    ","0   ","0    ","0     ","0 ",
104629004,"male  ","NA       ",1,1448,"1  ",286,192,92,13,0,0,9,0,0,0,0,0,4,0,0,2,0,0,0,0,0,"levork         ","Julian Fong           ","http://dblp.uni-trier.de/pers/hd/f/Fong:Julian.html           ","levork         ","True ","True ","False","False","True ","True ","True ","False",1086,192,92,0.4791,"1034","64  ","0.0583","88  ","0.0801","30   ","89  ","119  ","0.7479","2 ",
104651652,"NA    ","NA       ",1,1447,"13 ",37,142,130,8,1,1,1,0,1,0,0,0,4,1,0,1,0,1,0,0,0,"MuneSato       ","Munehiko Sato         ","http://dblp.uni-trier.de/pers/hd/s/Sato:Munehiko.html         ","MuneSato       ","True ","True ","False","False","True ","True ","True ","False",278,142,130,0.9154,"218 ","63  ","0.2242","96  ","0.3416","7    ","19  ","32   ","0.5938","2 ",
104713717,"NA    ","phd      ",1,1447,"2  ",5,47,105,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"imrulkayes     ","Imrul Kayes           ","http://dblp.uni-trier.de/pers/hd/k/Kayes:Imrul.html           ","imrulkayes     ","True ","True ","True ","True ","True ","True ","True ","False",21,47,105,2.2336,"17  ","5   ","0.2273","4   ","0.1818","0    ","2   ","2    ","1.0   ","0 ",
104770617,"NA    ","NA       ",0,1447,"66 ",250,207,217,4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,"hidenaoA       ","Hidenao Abe           ","http://dblp.uni-trier.de/pers/hd/a/Abe:Hidenao.html           ","hidenaoA       ","False","True ","False","False","True ","False","False","False",4253,207,217,1.0483,"3187","13  ","0.0041","204 ","0.0638","1    ","29  ","47   ","0.617 ","0 ",
104796226,"NA    ","NA       ",0,1447,"10 ",12,134,158,6,0,1,1,0,0,0,0,0,6,0,1,1,0,0,0,0,0,"smdask         ","Asuka Sumida          ","http://dblp.uni-trier.de/pers/hd/s/Sumida:Asuka.html          ","smdask         ","True ","False","False","False","True ","False","False","False",971,134,158,1.179,"936 ","33  ","0.0341","17  ","0.0175","0    ","15  ","17   ","0.8824","0 ",
104905584,"male  ","NA       ",1,1447,"2  ",17,113,272,16,2,1,8,3,1,1,0,0,16,2,1,8,3,1,1,0,0,"ciuster        ","Giuseppe Becchi       ","http://dblp.uni-trier.de/pers/hd/b/Becchi:Giuseppe.html       ","ciuster        ","True ","False","False","False","True ","True ","True ","False",437,113,272,2.4069,"380 ","57  ","0.1304","38  ","0.087 ","57   ","134 ","296  ","0.4527","1 ",
104924463,"male  ","NA       ",1,1447,"1  ",1,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alikaafarani   ","Ali Kaafarani         ","http://dblp.uni-trier.de/pers/hd/k/Kaafarani:Ali.html         ","Alikaafarani   ","True ","True ","False","False","True ","False","True ","False",21,20,28,1.3993,"15  ","6   ","0.2857","19  ","0.9048","0    ","1   ","1    ","1.0   ","0 ",
104988127,"female","NA       ",1,1446,"2  ",22,110,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jjinyc         ","Jin Jie               ","http://dblp.uni-trier.de/pers/hd/j/Jie:Jin.html               ","jjinyc         ","True ","True ","False","False","True ","False","True ","False",123,110,303,2.7543,"109 ","14  ","0.1138","90  ","0.7317","3    ","22  ","29   ","0.7586","0 ",
105026923,"NA    ","NA       ",1,1446,"2  ",0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aPuzzlement    ","Erin Davis            ","http://dblp.uni-trier.de/pers/hd/d/Davis:Erin.html            ","aPuzzlement    ","False","False","False","False","False","False","True ","True ",0,7,37,5.2782,"NA  ","NA  ","NA    ","NA  ","NA    ","NA   ","NA  ","NA   ","NA    ","NA",
105090896,"male  ","NA       ",1,1446,"87 ",0,81,31,8,3,0,4,0,1,0,0,0,4,1,0,1,0,0,0,0,0,"pasqualelops   ","Pasquale Lops         ","http://dblp.uni-trier.de/pers/hd/l/Lops:Pasquale.html         ","pasqualelops   ","True ","True ","True ","False","False","False","True ","False",8,81,31,0.3827,"5   ","3   ","0.375 ","3   ","0.375 ","5    ","3   ","6    ","0.5   ","1 ",
105119595,"male  ","NA       ",1,1446,"1  ",58,180,198,7,0,4,6,1,0,4,0,0,5,0,4,5,0,0,4,0,0,"reachjim       ","Jim Porter            ","http://dblp.uni-trier.de/pers/hd/p/Porter:Jim.html            ","reachjim       ","True ","True ","False","True ","True ","False","True ","False",390,180,198,1.0999,"250 ","142 ","0.3622","171 ","0.4362","35   ","57  ","98   ","0.5816","1 ",
105124004,"NA    ","phd      ",1,1446,"9  ",18,120,85,11,3,2,10,0,3,1,0,0,8,2,1,8,0,2,1,0,0,"calexey        ","Olexiy Chudnovskyy    ","http://dblp.uni-trier.de/pers/hd/c/Chudnovskyy:Olexiy.html    ","calexey        ","True ","True ","False","False","True ","True ","True ","False",476,120,85,0.7083,"299 ","177 ","0.3718","163 ","0.3424","104  ","141 ","268  ","0.5261","1 ",
105172742,"male  ","phd      ",1,1446,"2  ",30,50,123,7,3,1,5,0,2,0,0,0,5,1,1,3,0,0,0,0,0,"MatthiasJSax   ","Matthias J. Sax       ","http://dblp.uni-trier.de/pers/hd/s/Sax:Matthias_J=.html       ","MatthiasJSax   ","True ","True ","False","False","True ","True ","True ","False",149,50,123,2.4595,"62  ","86  ","0.5811","44  ","0.2973","36   ","69  ","110  ","0.6273","7 ",
105198231,"NA    ","NA       ",0,1446,"8  ",5,20,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"m27m27         ","Aiert Amundarain      ","http://dblp.uni-trier.de/pers/hd/a/Amundarain:Aiert.html      ","m27m27         ","False","False","False","False","False","False","False","True ",143,20,118,5.8971,"24  ","116 ","0.8286","66  ","0.4714","1    ","35  ","36   ","0.9722","1 ",
105221403,"NA    ","phd      ",1,1446,"5  ",9,45,129,6,2,0,3,0,1,0,0,0,4,2,0,3,0,1,0,0,0,"mashfiqui      ","Mashfiqui Rabbi       ","http://dblp.uni-trier.de/pers/hd/r/Rabbi:Mashfiqui.html       ","mashfiqui      ","True ","True ","False","False","True ","True ","True ","False",105,45,129,2.866,"99  ","6   ","0.0571","93  ","0.8857","3    ","5   ","5    ","1.0   ","1 ",
105261669,"male  ","NA       ",1,1446,"44 ",255,86,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kraweel        ","Thomas Richter        ","http://dblp.uni-trier.de/pers/hd/r/Richter:Thomas.html        ","kraweel        ","True ","True ","False","False","False","False","True ","False",267,86,603,7.0108,"274 ","30  ","0.0987","297 ","0.977 ","40   ","404 ","539  ","0.7495","1 ",
105289764,"NA    ","NA       ",1,1446,"9  ",15,105,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lihyin         ","Lihang Ying           ","http://dblp.uni-trier.de/pers/hd/y/Ying:Lihang.html           ","lihyin         ","True ","True ","False","False","True ","False","True ","False",455,105,289,2.7521,"277 ","176 ","0.3885","156 ","0.3444","156  ","100 ","259  ","0.3861","2 ",
105307291,"male  ","NA       ",1,1445,"40 ",3,102,125,3,2,0,1,0,1,0,0,0,2,2,0,1,0,1,0,0,0,"carlosapaduarte","Carlos Duarte         ","http://dblp.uni-trier.de/pers/hd/d/Duarte:Carlos.html         ","carlosapaduarte","False","True ","False","False","True ","True ","True ","False",66,102,125,1.2254,"44  ","19  ","0.3016","14  ","0.2222","6    ","13  ","14   ","0.9286","0 ",
105336498,"male  ","NA       ",1,1445,"1  ",8,90,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mattshields74  ","Matt Shields          ","http://dblp.uni-trier.de/pers/hd/s/Shields:Matt.html          ","mattshields74  ","True ","True ","False","False","True ","True ","True ","False",607,90,164,1.822,"564 ","43  ","0.0708","96  ","0.1582","15   ","67  ","82   ","0.8171","3 ",
105434818,"NA    ","NA       ",0,1445,"1  ",45,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KohHT          ","Koh Hotta             ","http://dblp.uni-trier.de/pers/hd/h/Hotta:Koh.html             ","KohHT          ","True ","False","False","False","True ","True ","False","False",1445,50,52,1.0398,"1354","87  ","0.0604","110 ","0.0763","3    ","12  ","18   ","0.6667","0 ",
105486045,"NA    ","NA       ",1,1445,"1  ",2,11,24,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"winingNing     ","Tongyan Ning          ","http://dblp.uni-trier.de/pers/hd/n/Ning:Tongyan.html          ","winingNing     ","True ","False","False","False","True ","False","True ","False",27,11,24,2.1798,"27  ","0   ","0.0   ","5   ","0.1852","0    ","0   ","0    ","0     ","0 ",
105499798,"NA    ","NA       ",1,1445,"1  ",2,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sigfriedgold   ","Sigfried Gold         ","http://dblp.uni-trier.de/pers/hd/g/Gold:Sigfried.html         ","sigfriedgold   ","False","True ","False","False","False","False","True ","False",34,8,41,5.1186,"32  ","2   ","0.0588","12  ","0.3529","4    ","4   ","5    ","0.8   ","1 ",
105623831,"male  ","NA       ",0,1445,"14 ",1,20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kenken306      ","Ken Ohta              ","http://dblp.uni-trier.de/pers/hd/o/Ohta:Ken.html              ","kenken306      ","False","False","False","False","True ","False","False","False",20,20,64,3.1984,"17  ","3   ","0.15  ","9   ","0.45  ","0    ","4   ","4    ","1.0   ","0 ",
105686191,"NA    ","NA       ",1,1444,"2  ",0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"guozhou        ","Guo Zhou              ","http://dblp.uni-trier.de/pers/hd/z/Zhou:Guo.html              ","guozhou        ","False","True ","False","False","False","False","True ","False",0,5,45,8.982,"NA  ","NA  ","NA    ","NA  ","NA    ","NA   ","NA  ","NA   ","NA    ","NA",
105756277,"NA    ","phd      ",1,1444,"7  ",0,44,33,4,1,1,0,1,0,0,0,1,3,0,1,0,1,0,0,0,1,"SuinKim        ","Suin Kim              ","http://dblp.uni-trier.de/pers/hd/k/Kim:Suin.html              ","SuinKim        ","True ","True ","False","True ","True ","True ","True ","False",1,44,33,0.7498,"0   ","1   ","1.0   ","1   ","1.0   ","0    ","1   ","1    ","1.0   ","0 ",
105760450,"NA    ","NA       ",0,1444,"6  ",86,326,509,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"fedortsarev    ","Fedor Tsarev          ","http://dblp.uni-trier.de/pers/hd/t/Tsarev:Fedor.html          ","fedortsarev    ","False","False","False","False","False","False","False","False",2808,326,509,1.5613,"947 ","1834","0.6595","639 ","0.2298","60   ","268 ","449  ","0.5969","5 ",
105768729,"NA    ","NA       ",1,1444,"16 ",1,19,28,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"zhoutianyi     ","Tianyi Zhou           ","http://dblp.uni-trier.de/pers/hd/z/Zhou:Tianyi.html           ","zhoutianyi     ","True ","True ","False","False","True ","False","True ","False",1,19,28,1.4729,"1   ","0   ","0.0   ","0   ","0.0   ","0    ","0   ","0    ","0     ","0 ",
105768989,"male  ","NA       ",1,1444,"106",122,482,217,130,30,10,48,18,8,7,5,0,24,3,2,12,3,2,2,0,0,"FrancescoBonchi","Francesco Bonchi      ","http://dblp.uni-trier.de/pers/hd/b/Bonchi:Francesco.html      ","FrancescoBonchi","True ","True ","False","False","False","False","True ","False",1198,482,217,0.4502,"606 ","585 ","0.4912","408 ","0.3426","172  ","288 ","561  ","0.5134","13",
