id,gender,role,language_english,duration_in_days,publications,organic_tweets,follower_global,followees_global,follower_researcher,follower_researcher_phd,follower_researcher_prof,follower_researcher_male,follower_researcher_female,follower_researcher_male_phd,follower_researcher_male_prof,follower_researcher_female_phd,follower_researcher_female_prof,follower_reciprocal_researcher,follower_reciprocal_researcher_phd,follower_reciprocal_researcher_prof,follower_reciprocal_researcher_male,follower_reciprocal_researcher_female,follower_reciprocal_researcher_male_phd,follower_reciprocal_researcher_male_prof,follower_reciprocal_researcher_female_phd,follower_reciprocal_researcher_female_prof,location_exists,has_url,url_has_tilde,url_has_academic_domain,has_description,description_has_pattern,language,default_profile_image,nof_tweets,nof_followers,nof_friends,friend_follower_ratio,nof_self_tweets,nof_retweets,retweet_tweet_ratio,nof_tweets_with_url,fraction_of_tweets_with_url,nof_conf_hashtags,nof_distinct_hashtags,nof_overall_hashtags,fraction_of_distinct_hashtags,nof_conf_mentions
281694943,male  ,NA       ,1,993,1,249,546,2001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,True ,FALSE,True ,FALSE,2058,546,2001,3.6648,1977,82,0.0398,1721,0.8358,159,276,635,0.4346,7
282464799,NA    ,professor,0,991,54,8,47,19,8,1,1,4,0,0,1,0,0,4,0,1,2,0,0,1,0,0,True ,True ,FALSE,FALSE,True ,True ,FALSE,FALSE,107,47,19,0.4042,84,23,0.215,37,0.3458,9,22,63,0.3492,0
282584574,male  ,NA       ,0,991,1,230,52,132,4,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,True ,True ,FALSE,FALSE,True ,True ,FALSE,FALSE,985,52,132,2.538,691,299,0.302,697,0.704,255,486,706,0.6884,8
282905446,male  ,NA       ,1,990,2,92,277,798,4,1,0,1,1,0,0,1,0,4,1,0,1,1,0,0,1,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,937,277,798,2.8808,687,250,0.2668,295,0.3148,94,175,397,0.4408,2
282964999,NA    ,NA       ,1,990,2,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,True ,FALSE,True ,True ,4,7,29,4.1369,3,1,0.25,0,0,0,1,1,1,0
283109937,male  ,NA       ,0,990,2,0,24,31,2,1,0,2,0,1,0,0,0,2,1,0,2,0,1,0,0,0,FALSE,True ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,24,31,1.2911,13,3,0.1875,11,0.6875,3,5,8,0.625,0
283218187,NA    ,NA       ,1,990,1,22,122,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,True ,FALSE,FALSE,True ,FALSE,True ,FALSE,322,122,275,2.2539,269,51,0.1594,49,0.1531,27,44,79,0.557,3
283937225,male  ,phd      ,1,988,8,69,119,67,11,1,0,3,0,0,0,0,0,6,0,0,2,0,0,0,0,0,True ,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,343,119,67,0.563,234,109,0.3178,150,0.4373,169,92,245,0.3755,2
284008616,NA    ,professor,0,988,54,432,126,117,5,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,True ,True ,FALSE,FALSE,True ,True ,FALSE,FALSE,2325,126,117,0.9285,1966,357,0.1537,404,0.1739,4,55,87,0.6322,1
284225170,NA    ,NA       ,1,988,21,0,9,5,4,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,True ,True ,FALSE,True ,FALSE,FALSE,True ,FALSE,4,9,5,0.5549,2,2,0.5,2,0.5,0,0,0,0,0
284858990,male  ,NA       ,1,986,16,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,18,6,38,6.3228,7,11,0.6111,3,0.1667,1,7,7,1,0
285221489,male  ,professor,1,986,9,1029,155,110,4,0,1,3,0,0,1,0,0,2,0,1,2,0,0,1,0,0,FALSE,True ,FALSE,FALSE,True ,True ,True ,FALSE,3978,155,110,0.7096,2873,324,0.1013,585,0.183,255,469,889,0.5276,3
285413104,male  ,phd      ,1,985,2,1,10,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,True ,True ,True ,True ,True ,True ,True ,22,10,97,9.6903,2,20,0.9091,19,0.8636,1,5,6,0.8333,2
285599650,NA    ,NA       ,1,985,3,220,276,382,3,0,1,3,0,0,1,0,0,2,0,1,2,0,0,1,0,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,1036,276,382,1.384,929,111,0.1067,349,0.3356,88,236,456,0.5175,3
285766204,NA    ,NA       ,0,985,3,5,24,66,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,FALSE,True ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,24,66,2.7489,24,13,0.3514,27,0.7297,0,8,9,0.8889,1
286205057,male  ,NA       ,1,984,3,154,87,271,2,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,True ,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,881,87,271,3.1146,839,41,0.0466,685,0.7784,7,23,28,0.8214,4
286342309,male  ,NA       ,1,984,4,22,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,63,7,32,4.5649,28,36,0.5625,0,0,0,17,35,0.4857,0
286570506,NA    ,NA       ,1,983,6,0,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,0,9,3,0.333,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
286577937,male  ,phd      ,1,983,85,25,56,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,273,56,178,3.178,198,78,0.2826,95,0.3442,15,49,65,0.7538,0
286676720,NA    ,professor,1,983,12,63,43,233,8,2,2,5,1,1,2,1,0,8,2,2,5,1,1,2,1,0,True ,True ,True ,True ,True ,True ,True ,FALSE,702,43,233,5.4173,375,324,0.4635,266,0.3805,15,56,71,0.7887,3
287258670,NA    ,NA       ,1,982,14,0,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,True ,True ,True ,FALSE,FALSE,True ,FALSE,4,7,33,4.7076,3,1,0.25,1,0.25,0,0,0,0,0
287933978,male  ,NA       ,0,981,6,7,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,True ,True ,FALSE,FALSE,25,21,44,2.0942,20,5,0.2,22,0.88,1,2,2,1,0
287963183,male  ,NA       ,1,980,7,0,8,14,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,True ,True ,FALSE,FALSE,FALSE,FALSE,True ,FALSE,5,8,14,1.7478,4,0,0,2,0.5,0,0,0,0,0
288079113,NA    ,professor,1,980,17,0,101,54,20,3,9,8,6,1,4,0,3,12,2,8,5,3,1,4,0,2,True ,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,6,101,54,0.5346,6,0,0,0,0,0,0,0,0,0
288105503,female,NA       ,1,980,1,2,21,41,3,2,1,2,0,1,1,0,0,3,2,1,2,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,3,21,41,1.9515,4,0,0,2,0.5,0,0,0,0,0
288275969,NA    ,NA       ,1,980,4,7,29,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,True ,True ,FALSE,True ,True ,True ,FALSE,118,29,54,1.8614,66,51,0.4359,72,0.6154,1,7,11,0.6364,0
288352204,NA    ,NA       ,1,980,24,459,98,71,21,6,0,9,6,2,0,2,0,8,1,0,2,3,0,0,1,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,1548,98,71,0.7244,1287,272,0.1745,346,0.2219,194,236,712,0.3315,3
288476451,male  ,NA       ,0,980,1,1,59,140,2,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,1,0,True ,True ,FALSE,FALSE,True ,FALSE,FALSE,FALSE,90,59,140,2.3725,75,12,0.1379,47,0.5402,16,32,45,0.7111,0
288590293,male  ,NA       ,1,979,1,0,8,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,2,8,128,15.98,2,0,0,1,0.5,0,0,0,0,0
288623330,male  ,NA       ,1,979,55,3,42,39,4,1,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,7,42,39,0.9284,3,4,0.5714,2,0.2857,1,6,6,1,0
288677358,NA    ,NA       ,1,979,221,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,0,2,6,2.9851,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
288706269,NA    ,NA       ,1,979,1,2,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,5,10,18,1.7982,5,0,0,1,0.2,0,0,0,0,0
288908075,NA    ,NA       ,1,979,9,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,7,1,20,19.802,7,0,0,1,0.1429,0,0,0,0,0
288924338,male  ,NA       ,1,979,3,28,88,538,3,0,1,3,0,0,1,0,0,2,0,0,2,0,0,0,0,0,True ,True ,FALSE,FALSE,FALSE,FALSE,True ,FALSE,446,88,538,6.1129,308,141,0.314,164,0.3653,30,138,190,0.7263,2
288958192,male  ,NA       ,1,979,2,224,512,591,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True ,True ,FALSE,FALSE,True ,FALSE,True ,FALSE,1056,512,591,1.1543,999,67,0.0629,321,0.3011,0,52,77,0.6753,0
289054335,NA    ,NA       ,1,979,3,102,37,323,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,264,37,323,8.7274,140,137,0.4946,115,0.4152,5,23,26,0.8846,2
289217214,male  ,phd      ,1,978,5,0,37,63,9,1,3,4,0,0,1,0,0,7,1,3,3,0,0,1,0,0,FALSE,True ,FALSE,True ,True ,True ,True ,FALSE,45,37,63,1.7022,38,7,0.1556,15,0.3333,15,17,28,0.6071,0
289291773,NA    ,NA       ,1,978,32,39,100,229,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,458,100,229,2.2898,115,343,0.7489,209,0.4563,37,103,155,0.6645,1
289300638,male  ,NA       ,1,978,8,394,529,949,3,0,0,1,2,0,0,0,0,3,0,0,1,2,0,0,0,0,True ,True ,FALSE,FALSE,True ,FALSE,True ,FALSE,939,529,949,1.7939,902,38,0.0404,592,0.6298,82,89,212,0.4198,0
289792015,NA    ,NA       ,1,977,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,0,0,2,200,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
289972113,male  ,NA       ,1,977,19,22,195,175,24,7,2,8,5,1,0,4,0,13,6,2,3,4,1,0,4,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,245,195,175,0.8974,219,27,0.1098,65,0.2642,34,39,61,0.6393,0
290170099,male  ,NA       ,1,977,9,16,15,115,4,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,True ,True ,FALSE,FALSE,FALSE,FALSE,True ,FALSE,26,15,115,7.6616,17,9,0.3462,25,0.9615,2,3,3,1,0
290567127,female,NA       ,1,976,1,42,203,636,7,0,3,5,2,0,2,0,1,3,0,1,3,0,0,1,0,0,True ,True ,FALSE,True ,True ,FALSE,True ,FALSE,1271,203,636,3.1329,265,996,0.7898,767,0.6082,104,335,521,0.643,8
290718385,male  ,NA       ,1,976,1,43,164,223,7,0,0,4,0,0,0,0,0,6,0,0,4,0,0,0,0,0,True ,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,440,164,223,1.3597,348,91,0.2073,125,0.2847,230,134,404,0.3317,2
291105916,NA    ,NA       ,1,975,22,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,True ,FALSE,True ,FALSE,FALSE,True ,FALSE,4,2,5,2.4876,4,0,0,3,0.75,4,2,4,0.5,0
291198491,male  ,NA       ,1,975,6,192,60,71,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,True ,True ,True ,FALSE,True ,FALSE,True ,FALSE,717,60,71,1.1831,559,159,0.2214,326,0.454,24,107,156,0.6859,2
291451138,male  ,NA       ,1,974,11,8,91,157,12,6,0,7,1,4,0,0,0,10,5,0,7,1,4,0,0,0,True ,True ,FALSE,FALSE,FALSE,FALSE,True ,FALSE,80,91,157,1.7251,57,23,0.2875,20,0.25,2,12,12,1,2
291963182,male  ,NA       ,1,974,14,6,37,85,11,0,0,6,3,0,0,0,0,11,0,0,6,3,0,0,0,0,FALSE,True ,True ,FALSE,True ,True ,True ,FALSE,85,37,85,2.2967,44,41,0.4824,29,0.3412,5,16,24,0.6667,0
291972292,male  ,professor,1,974,13,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,True ,True ,True ,True ,True ,True ,FALSE,3,3,9,2.99,1,2,0.6667,0,0,0,0,0,0,0
292353495,male  ,NA       ,1,973,6,25,69,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,True ,FALSE,FALSE,True ,FALSE,True ,FALSE,925,69,214,3.101,667,260,0.2805,576,0.6214,13,55,69,0.7971,4
292376212,NA    ,NA       ,1,973,8,58,61,140,13,4,0,8,2,2,0,0,0,11,3,0,8,2,2,0,0,0,FALSE,True ,FALSE,FALSE,True ,True ,True ,FALSE,303,61,140,2.2947,218,85,0.2805,72,0.2376,190,102,297,0.3434,4
292377207,male  ,NA       ,1,973,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,0,0,1,100,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
292595141,male  ,NA       ,1,973,143,0,21,3,10,2,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,0,21,3,0.1428,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
292703254,male  ,NA       ,1,972,6,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,0,12,18,1.4988,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
292832009,NA    ,phd      ,1,972,3,2,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,9,27,34,1.2588,7,2,0.2222,7,0.7778,0,0,0,0,0
292842551,male  ,professor,1,972,81,6,88,22,16,4,3,7,3,1,0,1,2,6,1,2,1,1,0,0,0,1,True ,True ,True ,FALSE,True ,True ,True ,FALSE,204,88,22,0.25,180,24,0.1176,76,0.3725,8,40,54,0.7407,1
292849420,NA    ,NA       ,1,972,29,6,675,85,119,28,7,59,5,12,6,1,0,13,1,2,8,0,0,1,0,0,True ,True ,FALSE,True ,True ,FALSE,True ,FALSE,99,675,85,0.1259,91,9,0.09,45,0.45,14,21,36,0.5833,0
292850791,male  ,NA       ,1,972,28,2,28,19,8,1,0,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,7,28,19,0.6783,7,0,0,3,0.4286,1,4,4,1,0
293388792,NA    ,NA       ,1,971,3,0,11,28,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,7,11,28,2.5431,6,1,0.1429,6,0.8571,0,0,0,0,0
293409250,male  ,NA       ,1,971,7,3,16,41,5,0,1,4,0,0,1,0,0,4,0,1,3,0,0,1,0,0,True ,True ,FALSE,FALSE,FALSE,FALSE,True ,FALSE,26,16,41,2.5609,12,14,0.5385,24,0.9231,4,8,9,0.8889,0
293419058,NA    ,NA       ,1,971,18,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,0,11,2,0.1817,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
293444755,female,NA       ,1,971,1,24,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,36,10,29,2.8971,28,8,0.2222,1,0.0278,0,12,53,0.2264,0
293725933,NA    ,NA       ,1,971,2,0,19,34,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,10,19,34,1.7885,10,0,0,0,0,5,7,11,0.6364,0
293920301,NA    ,phd      ,1,970,1,32,72,116,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,171,72,116,1.6109,111,55,0.3313,59,0.3554,14,42,62,0.6774,3
293963851,NA    ,NA       ,1,970,1,1,24,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,True ,FALSE,FALSE,True ,FALSE,True ,FALSE,2,24,382,15.91,2,0,0,2,1,0,0,0,0,0
293990161,NA    ,NA       ,1,970,21,0,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,1,8,55,6.8664,1,0,0,0,0,0,0,0,0,0
294032768,male  ,NA       ,0,970,34,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,0,6,2,0.3328,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
294172192,NA    ,NA       ,1,970,2,166,119,201,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,True ,True ,FALSE,FALSE,True ,FALSE,True ,FALSE,1237,119,201,1.6889,801,423,0.3456,376,0.3072,54,163,502,0.3247,3
294495577,male  ,NA       ,1,969,3,60,69,268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,562,69,268,3.8835,304,251,0.4523,204,0.3676,16,82,92,0.8913,1
294949068,male  ,NA       ,1,968,6,159,270,478,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,True ,FALSE,FALSE,FALSE,True ,FALSE,True ,FALSE,662,270,478,1.7703,644,17,0.0257,66,0.0998,3,60,78,0.7692,0
294993779,NA    ,phd      ,1,968,4,3,104,155,13,5,2,7,1,4,0,0,0,10,3,2,4,1,2,0,0,0,True ,True ,True ,FALSE,True ,True ,True ,FALSE,74,104,155,1.4902,37,37,0.5,42,0.5676,17,27,36,0.75,0
295034031,male  ,NA       ,0,968,9,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,0,5,6,1.1976,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
295085158,NA    ,NA       ,1,968,1,0,22,221,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,82,22,221,10.0409,38,43,0.5309,41,0.5062,2,6,6,1,0
295090429,male  ,phd      ,1,968,2,192,190,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,2733,190,421,2.2157,1526,1167,0.4333,888,0.3297,44,383,775,0.4942,0
295225463,female,NA       ,1,968,51,14,18,17,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,15,18,17,0.9439,14,1,0.0667,1,0.0667,0,1,1,1,0
295499715,female,NA       ,1,967,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,0,7,2,0.2853,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
295511975,male  ,NA       ,1,967,8,5,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,True ,True ,True ,FALSE,FALSE,True ,FALSE,41,15,49,3.2645,37,4,0.0976,17,0.4146,0,6,6,1,1
295758966,male  ,NA       ,1,967,7,32,90,51,2,0,1,2,0,0,1,0,0,2,0,1,2,0,0,1,0,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,292,90,51,0.5666,254,38,0.1301,32,0.1096,26,55,86,0.6395,3
295772236,male  ,NA       ,0,967,4,823,1023,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,True ,FALSE,FALSE,FALSE,3506,1023,504,0.4927,2461,726,0.2278,909,0.2852,136,1563,2581,0.6056,1
295905002,male  ,NA       ,1,967,17,8,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,61,9,45,4.9945,56,5,0.082,21,0.3443,4,14,16,0.875,0
296071666,NA    ,NA       ,0,966,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2,9,4.4776,4,1,0.2,1,0.2,0,1,2,0.5,0
296080781,NA    ,NA       ,1,966,23,1,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,1,8,27,3.3708,1,0,0,1,1,0,0,0,0,0
296152023,female,phd      ,1,966,11,2,39,31,8,2,1,2,1,2,0,0,0,2,0,1,0,1,0,0,0,0,FALSE,True ,FALSE,True ,True ,True ,True ,FALSE,4,39,31,0.7947,4,0,0,1,0.25,1,3,3,1,0
296484745,male  ,NA       ,1,966,1,0,27,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,FALSE,0,27,321,11.8845,NA  ,NA  ,NA    ,NA  ,NA    ,NA   ,NA  ,NA   ,NA    ,NA
296781483,male  ,NA       ,1,965,5,324,136,87,5,0,0,3,1,0,0,0,0,4,0,0,2,1,0,0,0,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,1532,136,87,0.6397,1434,117,0.0754,128,0.0825,30,263,319,0.8245,0
297026484,male  ,phd      ,1,965,1,84,82,117,12,5,3,7,0,4,1,0,0,12,5,3,7,0,4,1,0,0,True ,True ,FALSE,True ,True ,True ,True ,FALSE,978,82,117,1.4267,955,19,0.0195,62,0.0637,30,44,110,0.4,0
297091554,NA    ,NA       ,0,965,48,10,153,125,36,8,5,19,2,2,4,0,1,23,1,4,16,1,0,3,0,1,True ,True ,True ,FALSE,True ,True ,FALSE,FALSE,238,153,125,0.8169,84,154,0.6471,119,0.5,130,105,233,0.4506,4
297239794,male  ,NA       ,1,964,13,0,2,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,1,2,4,1.99,1,0,0,1,1,0,0,0,0,0
297246487,female,NA       ,1,964,2,9,131,159,3,0,1,3,0,0,1,0,0,3,0,1,3,0,0,1,0,0,True ,True ,True ,True ,True ,True ,True ,FALSE,1672,131,159,1.2136,1604,68,0.0407,298,0.1782,224,242,462,0.5238,4
297261898,NA    ,NA       ,0,964,1,357,504,476,3,0,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,True ,True ,FALSE,FALSE,True ,True ,FALSE,FALSE,1196,504,476,0.9444,508,686,0.5745,608,0.5092,388,389,1037,0.3751,9
297280730,male  ,NA       ,0,964,1,17,30,81,3,0,2,2,0,0,2,0,0,3,0,2,2,0,0,2,0,0,True ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,265,30,81,2.6991,126,133,0.5135,103,0.3977,5,78,86,0.907,0
297294636,NA    ,phd      ,1,964,3,11,273,96,46,12,2,23,3,6,2,1,0,16,4,2,11,1,2,2,1,0,True ,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,124,273,96,0.3516,48,76,0.6129,90,0.7258,18,20,27,0.7407,0
297319628,NA    ,NA       ,1,964,2,0,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,True ,2,15,33,2.1985,1,0,0,1,1,0,0,0,0,0
297444845,female,NA       ,0,964,3,1,92,266,3,1,1,2,0,1,1,0,0,3,1,1,2,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,True ,1232,92,266,2.891,15,1215,0.9878,834,0.678,499,605,1312,0.4611,8
297645198,male  ,NA       ,1,964,1,41,118,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,771,118,267,2.2625,736,35,0.0454,165,0.214,79,159,328,0.4848,0
297792377,male  ,NA       ,0,963,32,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9,10,1.1099,3,0,0,0,0,0,0,0,0,0
298227563,male  ,NA       ,1,963,21,68,70,190,7,4,0,4,3,2,0,2,0,3,2,0,2,1,1,0,1,0,True ,True ,FALSE,FALSE,True ,True ,True ,FALSE,779,70,190,2.7139,304,471,0.6077,254,0.3277,194,249,590,0.422,6
298259790,NA    ,professor,1,962,6,27,69,126,9,1,5,3,2,1,2,0,0,9,1,5,3,2,1,2,0,0,FALSE,FALSE,FALSE,FALSE,True ,True ,True ,FALSE,81,69,126,1.8258,38,43,0.5309,30,0.3704,5,18,28,0.6429,1
298442643,female,professor,0,962,17,4,53,47,15,1,4,7,2,0,1,1,0,11,1,3,7,1,0,1,1,0,True ,True ,FALSE,True ,True ,True ,FALSE,FALSE,27,53,47,0.8866,11,15,0.5769,20,0.7692,8,20,27,0.7407,2
298446432,NA    ,phd      ,1,962,2,96,109,133,26,3,0,13,3,1,0,0,0,17,2,0,9,2,1,0,0,0,True ,True ,True ,FALSE,True ,FALSE,True ,FALSE,600,109,133,1.2201,458,141,0.2354,190,0.3172,179,207,379,0.5462,6
